domain,subdomain,product,attribute,column_name,business_glossary_term,type,is_primary_key,foreign_key_to,tags,value_regex,data_type,description,reference
bioinformatics,genomic_analysis,alignment_result,compute_platform,compute_platform,Compute Platform,STRING,,,,AWS|on_premise_HPC|Azure|GCP|Illumina_DRAGEN_server,transactional_data,"Compute infrastructure platform on which the alignment job was executed: AWS (Amazon Web Services), on-premise High-Performance Computing (HPC) cluster, Azure, GCP, or Illumina DRAGEN server. Required for cost allocation, performance benchmarking, and infrastructure capacity planning.",AWS Well-Architected Framework; ISO 27001; GxP Cloud Computing Guidelines (EMA/ISPE)
bioinformatics,genomic_analysis,alignment_result,compute_runtime_seconds,compute_runtime_seconds,Compute Runtime (Seconds),INT,,,,,transactional_data,"Wall-clock time in seconds taken to complete the alignment job from job start to job completion. Used for pipeline performance monitoring, SLA compliance tracking, HPC/cloud resource optimization, and cost modeling. Enables identification of performance regressions across aligner versions or reference genome builds.",AWS Cost Management; HPC Job Scheduler Logs; GxP Computerized Systems Validation
bioinformatics,genomic_analysis,alignment_result,coverage_uniformity_pct,coverage_uniformity_pct,Coverage Uniformity Percentage,"DECIMAL(6,3)",,,,,transactional_data,"Percentage of target bases covered at ≥20% of the mean coverage depth, measuring the uniformity of sequencing coverage across the target region. High uniformity indicates consistent library preparation and sequencing performance. Low uniformity may indicate GC bias or capture inefficiency in WES/panel assays.",Illumina BaseSpace Sequence Hub QC Metrics; ACMG/AMP Sequencing QC Guidelines
bioinformatics,genomic_analysis,alignment_result,cpu_cores_used,cpu_cores_used,CPU Cores Used,INT,,,,,transactional_data,"Number of CPU cores allocated and used for the alignment job. Together with compute_runtime_seconds and memory_used_gb, enables accurate cloud compute cost attribution per alignment result and supports capacity planning for HPC/AWS infrastructure.",AWS Cost Management; HPC Resource Management Standards
bioinformatics,genomic_analysis,alignment_result,created_timestamp,created_timestamp,Record Created Timestamp,TIMESTAMP,,,,,transactional_data,"The date and time when this alignment result record was first ingested into the Silver Layer data lakehouse. Distinct from alignment_timestamp (job completion time). Used for data lineage, audit trails, and ETL monitoring. Satisfies RECORD_AUDIT_CREATED category.",GxP ALCOA+ Principles; ISO 27001; SOX Section 404
bioinformatics,genomic_analysis,alignment_result,duplicate_rate_pct,duplicate_rate_pct,Duplicate Read Rate Percentage,"DECIMAL(6,3)",,,,,transactional_data,Percentage of mapped reads flagged as PCR or optical duplicates (duplicate_reads / mapped_reads × 100). High duplicate rates reduce effective coverage depth and can introduce variant calling bias. Typically assessed using Picard MarkDuplicates or equivalent. Threshold violations trigger QC warning or failure.,Picard Tools Documentation; ACMG/AMP Sequencing QC Guidelines; ISO 15189
bioinformatics,genomic_analysis,alignment_result,gc_content_pct,gc_content_pct,GC Content Percentage,"DECIMAL(6,3)",,,,,transactional_data,"Percentage of guanine (G) and cytosine (C) bases in the aligned reads. GC content deviating significantly from the expected genomic average (~41% for human) indicates GC bias in library preparation or PCR amplification, which can cause uneven coverage and affect Copy Number Variation (CNV) analysis accuracy.",FastQC Quality Control Tool; ACMG/AMP Sequencing QC Guidelines; Illumina BaseSpace Sequence Hub
bioinformatics,genomic_analysis,alignment_result,insert_size_std_dev_bp,insert_size_std_dev_bp,Insert Size Standard Deviation (Base Pairs),"DECIMAL(10,3)",,,,,transactional_data,Standard deviation of the insert size distribution in base pairs. A narrow distribution indicates consistent library preparation; a wide distribution may indicate mixed fragment populations or library quality issues. Used alongside median_insert_size_bp for comprehensive library QC assessment.,Picard CollectInsertSizeMetrics; Illumina Library Preparation QC Standards
bioinformatics,genomic_analysis,alignment_result,intended_use,intended_use,Intended Use Classification,STRING,,,,RUO|IVD|LDT|clinical_research|agricultural|companion_diagnostic,transactional_data,"Regulatory intended use classification for this alignment result: Research Use Only (RUO), In Vitro Diagnostic (IVD), Laboratory Developed Test (LDT), clinical research, agricultural genomics, or companion diagnostic. Determines applicable regulatory framework (FDA, IVDR, CLIA) and data handling requirements including PHI/HIPAA obligations.",FDA 21 CFR Part 820; EU IVDR 2017/746; CLIA 42 CFR Part 493; HIPAA 45 CFR Parts 160 and 164
bioinformatics,genomic_analysis,alignment_result,is_reanalysis,is_reanalysis,Is Reanalysis Flag,BOOLEAN,,,,,transactional_data,"Boolean flag indicating whether this alignment result is a reanalysis of a previously aligned sample (True) or an original first-pass alignment (False). Reanalyses may be triggered by reference genome updates, aligner version upgrades, QC failures, or clinical reinterpretation requests. Supports data lineage and version management.",GxP Data Integrity Guidelines; ISO 15189; CLIA 42 CFR Part 493
bioinformatics,genomic_analysis,alignment_result,mapped_reads,mapped_reads,Mapped Read Count,BIGINT,,,,,transactional_data,"Number of sequencing reads that successfully mapped to the reference genome. Together with total_reads, this is used to compute the mapping rate. Low mapped read counts may indicate sample contamination, library preparation failure, or reference genome mismatch.",Illumina BaseSpace Sequence Hub QC Metrics; SAMtools Flagstat Specification
bioinformatics,genomic_analysis,alignment_result,mapping_rate_pct,mapping_rate_pct,Mapping Rate Percentage,"DECIMAL(6,3)",,,,,transactional_data,Percentage of total reads that successfully mapped to the reference genome (mapped_reads / total_reads × 100). A primary alignment QC metric; typical acceptable thresholds are ≥90% for human WGS. Values below threshold trigger QC failure and potential re-sequencing.,Illumina BaseSpace Sequence Hub QC Metrics; ACMG/AMP Sequencing QC Guidelines; ISO 15189
bioinformatics,genomic_analysis,alignment_result,mean_base_quality_score,mean_base_quality_score,Mean Base Quality Score (Phred Score),"DECIMAL(6,3)",,,,,transactional_data,Mean Phred Score across all bases in the aligned reads. The Phred Score is a logarithmic measure of base call accuracy (Q30 = 99.9% accuracy). A key sequencing run quality metric; Q30 ≥ 80% is a standard threshold for clinical-grade sequencing. Directly impacts variant calling sensitivity and specificity.,Illumina BaseSpace Sequence Hub QC Metrics; Phred Quality Score Standard (Ewing & Green 1998); ISO 15189
bioinformatics,genomic_analysis,alignment_result,mean_coverage_depth,mean_coverage_depth,Mean Coverage Depth,"DECIMAL(10,3)",,,,,transactional_data,"Average number of sequencing reads covering each base position in the target region or genome (Coverage Depth). Expressed as a fold value (e.g., 30×, 100×). A fundamental QC metric determining the statistical power for variant detection; minimum thresholds vary by application (e.g., 30× for WGS, 100× for somatic panels).",ACMG/AMP Sequencing QC Guidelines; Illumina BaseSpace Sequence Hub; ISO 15189; CLIA 42 CFR Part 493
bioinformatics,genomic_analysis,alignment_result,median_insert_size_bp,median_insert_size_bp,Median Insert Size (Base Pairs),INT,,,,,transactional_data,"Median length of the DNA fragment insert in base pairs (bp) as measured from the aligned paired-end reads. Insert size distribution is a key library preparation QC metric; unexpected values indicate library degradation, adapter contamination, or incorrect size selection. Affects read overlap and variant calling accuracy.",Picard CollectInsertSizeMetrics; Illumina Library Preparation QC Standards
bioinformatics,genomic_analysis,alignment_result,memory_used_gb,memory_used_gb,Memory Used (GB),"DECIMAL(10,3)",,,,,transactional_data,"Peak memory (RAM) consumed in gigabytes during the alignment job execution. Memory usage varies significantly by aligner (e.g., BWA-MEM2 requires ~60 GB for human WGS). Used for cloud instance type selection, cost optimization, and pipeline resource configuration management.",AWS Cost Management; HPC Resource Management Standards; Bioinformatics Pipeline Optimization Guidelines
bioinformatics,genomic_analysis,alignment_result,pct_bases_above_10x,pct_bases_above_10x,Percentage of Bases at ≥10× Coverage Depth,"DECIMAL(6,3)",,,,,transactional_data,Percentage of target bases covered at a minimum depth of 10× reads. A standard coverage adequacy metric used in clinical genomics reporting to confirm that the majority of the target region has sufficient depth for reliable variant calling. Commonly reported in clinical assay validation and CAP/CLIA compliance.,CAP Accreditation Standards; CLIA 42 CFR Part 493; ACMG/AMP Sequencing QC Guidelines
bioinformatics,genomic_analysis,alignment_result,pct_bases_above_30x,pct_bases_above_30x,Percentage of Bases at ≥30× Coverage Depth,"DECIMAL(6,3)",,,,,transactional_data,Percentage of target bases covered at a minimum depth of 30× reads. The 30× threshold is the standard minimum for clinical Whole Genome Sequencing (WGS) and is required by many regulatory and accreditation bodies. Distinct from pct_bases_above_10x as it represents a higher stringency clinical threshold.,ACMG/AMP WGS Guidelines; CAP Accreditation Standards; CLIA 42 CFR Part 493
bioinformatics,genomic_analysis,alignment_result,pct_q30_bases,pct_q30_bases,Percentage of Bases with Phred Score ≥Q30,"DECIMAL(6,3)",,,,,transactional_data,"Percentage of sequenced bases with a Phred Score of 30 or higher (≥Q30), indicating ≥99.9% base call accuracy. The Q30 percentage is the primary sequencing run quality KPI reported by Illumina instruments and BaseSpace. Minimum thresholds (typically ≥75–80%) are defined in clinical assay SOPs and regulatory submissions.",Illumina BaseSpace Sequence Hub; Phred Quality Score Standard; FDA IVD Submission Guidelines; ISO 15189
bioinformatics,genomic_analysis,alignment_result,properly_paired_rate_pct,properly_paired_rate_pct,Properly Paired Read Rate Percentage,"DECIMAL(6,3)",,,,,transactional_data,"Percentage of read pairs where both reads mapped to the reference genome in the expected orientation and within the expected insert size range. Low properly paired rates indicate library preparation issues, adapter contamination, or reference genome incompatibility. A standard SAMtools flagstat metric.",SAMtools Flagstat Specification; Illumina BaseSpace Sequence Hub QC Metrics; ISO 15189
bioinformatics,genomic_analysis,alignment_result,qc_review_notes,qc_review_notes,Quality Control (QC) Review Notes,STRING,,,,,transactional_data,"Free-text notes entered by a bioinformatics scientist or QC reviewer during manual review of this alignment result. Captures the rationale for QC status overrides, observations about anomalous metrics, or instructions for downstream processing. Required for GxP audit trail and CLIA/CAP documentation.",GxP ALCOA+ Principles; CLIA 42 CFR Part 493; CAP Accreditation Standards; ISO 15189
bioinformatics,genomic_analysis,alignment_result,qc_status,qc_status,Quality Control (QC) Status,STRING,,,,pass|fail|warning|pending_review|inconclusive,transactional_data,Overall Quality Control (QC) pass/fail/warning determination for this alignment result based on evaluation of all QC metrics against defined thresholds. Drives downstream workflow routing: pass results proceed to variant calling; fail results trigger re-sequencing or sample rejection. Satisfies LIFECYCLE_STATUS category.,ISO 15189; CLIA 42 CFR Part 493; CAP Accreditation Standards; GxP Data Integrity
bioinformatics,genomic_analysis,alignment_result,read_length_bp,read_length_bp,Read Length (Base Pairs),INT,,,,,transactional_data,"Length of sequencing reads in base pairs (e.g., 150 bp for standard Illumina short-read, 10,000+ bp for long-read platforms). Read length affects alignment accuracy, variant detection capability (especially for structural variants and repeat regions), and computational resource requirements.",Illumina BaseSpace Sequence Hub; ACMG/AMP Sequencing QC Guidelines
bioinformatics,genomic_analysis,alignment_result,reference_genome_build,reference_genome_build,Reference Genome Assembly Build,STRING,,,,GRCh38|hg38|GRCh37|hg19|T2T-CHM13|GRCm39,transactional_data,"Human-readable label of the reference genome assembly build used for alignment (e.g., GRCh38/hg38, T2T-CHM13). Stored denormalized here for rapid querying and reporting without joining to the reference genome dimension. Critical for clinical interpretation — variant coordinates are build-specific.",NCBI RefSeq; Genome Reference Consortium (GRC); ACMG Variant Interpretation Guidelines
bioinformatics,genomic_analysis,alignment_result,result_identifier,result_identifier,Alignment Result Business Identifier,STRING,,,,"^ALN-[A-Z0-9]{6,20}$",transactional_data,"Human-readable, externally referenceable business identifier for this alignment result (e.g., ALN-2024-00123456). Used in LIMS reports, bioinformatics dashboards, and regulatory submissions to uniquely identify an alignment output without exposing surrogate keys. Satisfies BUSINESS_IDENTIFIER category.",LabVantage LIMS Naming Standards; ISO 15189
bioinformatics,genomic_analysis,alignment_result,sequencing_platform,sequencing_platform,Sequencing Platform,STRING,,,,Illumina|PacBio|Oxford_Nanopore|Ion_Torrent|MGI|Element_Biosciences,transactional_data,"Sequencing instrument platform used to generate the raw reads (e.g., Illumina NovaSeq, PacBio Revio, Oxford Nanopore PromethION). Platform determines read characteristics (length, error profile), applicable alignment tools, and QC thresholds. Required for method validation documentation and regulatory submissions.",FDA IVD Submission Guidelines; ISO 15189; Illumina BaseSpace Sequence Hub
bioinformatics,genomic_analysis,alignment_result,sequencing_type,sequencing_type,Sequencing Type,STRING,,,,WGS|WES|targeted_panel|RNA-seq|amplicon|metagenomics,transactional_data,"Classification of the sequencing assay type for which this alignment was performed: Whole Genome Sequencing (WGS), Whole Exome Sequencing (WES), targeted panel, RNA-seq, amplicon, or metagenomics. Determines applicable QC thresholds, coverage requirements, and downstream analysis workflows. Satisfies CLASSIFICATION_OR_TYPE category.",ACMG/AMP Sequencing Guidelines; ISO 15189; CLIA 42 CFR Part 493; FDA IVD Submission Guidelines
bioinformatics,genomic_analysis,alignment_result,strand_balance_ratio,strand_balance_ratio,Strand Balance Ratio,"DECIMAL(8,6)",,,,,transactional_data,"Ratio of reads mapping to the forward strand versus the reverse strand (forward_reads / total_mapped_reads). Expected value is approximately 0.5 for unstranded libraries. Significant deviation indicates strand bias, which can introduce systematic variant calling errors, particularly for SNP and indel detection.",Picard CollectAlignmentSummaryMetrics; ACMG/AMP Sequencing QC Guidelines
bioinformatics,genomic_analysis,alignment_result,total_reads,total_reads,Total Read Count,BIGINT,,,,,transactional_data,"Total number of sequencing reads in the input FASTQ file(s) submitted for alignment. Reflects sequencing depth and library complexity. Used to assess whether sufficient input data was provided for the intended application (e.g., WGS, WES, targeted panel). Key QC input metric.",Illumina BaseSpace Sequence Hub QC Metrics; ACMG/AMP Sequencing QC Guidelines
bioinformatics,genomic_analysis,alignment_result,updated_timestamp,updated_timestamp,Record Last Updated Timestamp,TIMESTAMP,,,,,transactional_data,"The date and time when this alignment result record was last modified, such as when QC status was updated after manual review or when supplementary metrics were appended. Supports audit trail and data governance requirements. Satisfies RECORD_AUDIT_UPDATED category.",GxP ALCOA+ Principles; ISO 27001; SOX Section 404
bioinformatics,genomic_analysis,data_lineage_event,data_lineage_event_id,data_lineage_event_id,Data Lineage Event ID,BIGINT,Y,,,,transactional_data,Unique surrogate identifier for each data lineage event record in the bioinformatics processing chain. Primary key for this table. Entity role: EVENT_LOG — captures immutable transformation events across the genomic data processing pipeline from raw FASTQ ingestion to clinical report generation.,21 CFR Part 11; GxP Good Practice Regulations
bioinformatics,genomic_analysis,data_lineage_event,aliquot_id,aliquot_id,Aliquot Id (Foreign Key),BIGINT,,sample.aliquot.aliquot_id,,,transactional_data,Foreign key linking to sample.aliquot. Business justification: Data lineage events must close the physical-to-digital provenance gap at the aliquot level. GxP data integrity (21 CFR Part 11) and HIPAA audit trail requirements mandate that every data transformatio,Internal - LLM Generated Cross-Domain Link
bioinformatics,genomic_analysis,data_lineage_event,compute_job_id,compute_job_id,Compute Job Id (Foreign Key),BIGINT,,bioinformatics.compute_job.compute_job_id,,,transactional_data,Foreign key linking to bioinformatics.compute_job. Business justification: data_lineage_event tracks transformations and has hpc_job_id as STRING. compute_job is the authoritative registry of HPC/cloud jobs with compute_job_id as PK. Normalizing hpc_job_id STRING to compute_,Internal - LLM Generated Cross-Domain Link
bioinformatics,genomic_analysis,data_lineage_event,demux_result_id,demux_result_id,Demux Result Id (Foreign Key),BIGINT,,sequencing.demux_result.demux_result_id,,,transactional_data,"Foreign key linking to sequencing.demux_result. Business justification: Lineage events capture demultiplexing as a transformation step in data processing workflows. This link enables tracking FASTQ file generation and subsequent processing, required for GxP-compliant data",Internal - LLM Generated Cross-Domain Link
bioinformatics,genomic_analysis,data_lineage_event,deviation_id,deviation_id,Deviation Id (Foreign Key),BIGINT,,quality.deviation.deviation_id,,,transactional_data,"Foreign key linking to quality.deviation. Business justification: Data lineage events recording errors or unexpected data transformations (event_status=error, unexpected record counts) trigger formal deviations in GxP genomics operations. This link enables investiga",Internal - LLM Generated Cross-Domain Link
bioinformatics,genomic_analysis,data_lineage_event,extraction_id,extraction_id,Extraction Id (Foreign Key),BIGINT,,sample.extraction.extraction_id,,,transactional_data,"Foreign key linking to sample.extraction. Business justification: Data lineage events must trace back to the extraction step as the origin of digital genomic data. GxP data integrity requirements and regulatory submissions require a complete, unbroken chain from ext",Internal - LLM Generated Cross-Domain Link
bioinformatics,genomic_analysis,data_lineage_event,library_id,library_id,Library Id (Foreign Key),BIGINT,,sequencing.library.library_id,,,transactional_data,Foreign key linking to sequencing.library. Business justification: Lineage tracking at library level enables sample-level audit trails and consent management. This link supports clinical laboratories in demonstrating complete chain of custody from sample receipt thro,Internal - LLM Generated Cross-Domain Link
bioinformatics,genomic_analysis,data_lineage_event,parent_lineage_event_data_lineage_event_id,parent_lineage_event_data_lineage_event_id,Parent Lineage Event ID,BIGINT,,bioinformatics.data_lineage_event.data_lineage_event_id,,,transactional_data,Self-referencing identifier pointing to the immediately preceding lineage event in the processing chain. Enables construction of a directed acyclic graph (DAG) of transformation events for end-to-end data lineage traversal from raw FASTQ to clinical report.,21 CFR Part 11; GxP; HIPAA; NIH Genomic Data Sharing Policy
bioinformatics,genomic_analysis,data_lineage_event,pipeline_run_id,pipeline_run_id,Pipeline Run ID,BIGINT,,bioinformatics.pipeline_run.pipeline_run_id,,,transactional_data,Reference to the parent bioinformatics pipeline run that encompasses this lineage event. Enables grouping of all lineage events within a single pipeline execution for end-to-end traceability.,21 CFR Part 11; GxP; Illumina BaseSpace Sequence Hub
bioinformatics,genomic_analysis,data_lineage_event,pipeline_run_step_id,pipeline_run_step_id,Pipeline Run Step ID,BIGINT,,bioinformatics.pipeline_run_step.pipeline_run_step_id,,,transactional_data,Reference to the specific pipeline run step that produced or triggered this lineage event. Links the lineage record to the bioinformatics pipeline execution context for reproducibility and audit traceability.,21 CFR Part 11; GxP Good Practice Regulations; HIPAA
bioinformatics,genomic_analysis,data_lineage_event,primary_data_genomic_artifact_id,primary_data_genomic_artifact_id,Source Artifact ID,BIGINT,,bioinformatics.genomic_artifact.genomic_artifact_id,,,transactional_data,"Reference to the genomic data artifact (e.g., FASTQ, BAM, VCF, gVCF, annotation file) that served as the input to this transformation event. Supports forward and backward data lineage tracing.",21 CFR Part 11; NIH Genomic Data Sharing Policy; GxP
bioinformatics,genomic_analysis,data_lineage_event,sample_specimen_id,sample_specimen_id,Sample ID,BIGINT,,sample.sample_specimen.sample_specimen_id,,,transactional_data,"Reference to the biological sample associated with this lineage event, as tracked in the Laboratory Information Management System (LIMS). Provides traceability from raw genomic data back to the originating sample.",ISO 15189; CLIA; CAP; HIPAA; LabVantage LIMS
bioinformatics,genomic_analysis,data_lineage_event,sequencing_run_id,sequencing_run_id,Sequencing Run Id (Foreign Key),BIGINT,,sequencing.sequencing_run.sequencing_run_id,,,transactional_data,"Foreign key linking to sequencing.sequencing_run. Business justification: Lineage events track transformations from sequencing runs through pipeline stages, required for GxP compliance and FDA 21 CFR Part 11 audit trails. This link enables complete data provenance from raw ",Internal - LLM Generated Cross-Domain Link
bioinformatics,genomic_analysis,data_lineage_event,submission_id,submission_id,Submission Id (Foreign Key),BIGINT,,regulatory.submission.submission_id,,,transactional_data,"Foreign key linking to regulatory.submission. Business justification: Data lineage events in GxP bioinformatics environments must be traceable to the regulatory submission they support, satisfying 21 CFR Part 11 and Annex 11 audit trail requirements. Regulators inspecti",Internal - LLM Generated Cross-Domain Link
bioinformatics,genomic_analysis,data_lineage_event,target_artifact_genomic_artifact_id,target_artifact_genomic_artifact_id,Target Artifact ID,BIGINT,,bioinformatics.genomic_artifact.genomic_artifact_id,,,transactional_data,"Reference to the genomic data artifact produced as the output of this transformation event (e.g., aligned BAM, called VCF, annotated VCF, clinical report). Enables downstream lineage traversal.",21 CFR Part 11; NIH Genomic Data Sharing Policy; GxP
