domain,subdomain,product,attribute,column_name,business_glossary_term,type,is_primary_key,foreign_key_to,tags,value_regex,data_type,description,reference
formulation,change_management,formula_change_request,approver_role,approver_role,Approver Role,STRING,,,,,transactional_data,"Organizational role of the individual performing the current approval step (e.g., Process Engineer, Quality Manager, Regulatory Officer).",Internal HR Directory
formulation,change_management,formula_change_request,business_justification,business_justification,Business Justification,STRING,,,,,transactional_data,Narrative explaining the business need or benefit driving the change.,Internal MOC Procedure
formulation,change_management,formula_change_request,change_type,change_type,Change Type,STRING,,,,ingredient_substitution|ratio_adjustment|process_parameter_change|supplier_change,transactional_data,Category of formulation change being requested.,Internal MOC Procedure
formulation,change_management,formula_change_request,created_timestamp,created_timestamp,Record Creation Timestamp,TIMESTAMP,,,,,transactional_data,System timestamp when the record was first created in the data lake.,Internal MOC Procedure
formulation,change_management,formula_change_request,digital_signature,digital_signature,Digital Signature,STRING,,,,,transactional_data,Cryptographic signature of the approver confirming authenticity of the decision.,Internal MOC Procedure
formulation,change_management,formula_change_request,effective_implementation_date,effective_implementation_date,Effective Implementation Date,DATE,,,,,transactional_data,Date on which the approved change becomes operational in production.,Internal MOC Procedure
formulation,change_management,formula_change_request,equivalency_assessment,equivalency_assessment,Equivalency Assessment,STRING,,,,,transactional_data,Technical evaluation confirming functional equivalence between original and substitute components.,Internal MOC Procedure
formulation,change_management,formula_change_request,formula_change_request_status,formula_change_request_status,Change Request Status,STRING,,,,draft|submitted|approved|rejected|implemented|closed,transactional_data,Current lifecycle status of the change request.,Internal MOC Procedure
formulation,change_management,formula_change_request,impacted_formula_versions,impacted_formula_versions,Impacted Formula Versions,STRING,,,,,transactional_data,Comma‑separated list of formula version identifiers that would be affected by the change.,Internal MOC Procedure
formulation,change_management,formula_change_request,regulatory_reregistration_required,regulatory_reregistration_required,Regulatory Re‑registration Required,BOOLEAN,,,,,transactional_data,Flag indicating whether the change triggers a regulatory re‑submission or re‑registration.,"Regulatory Guidance (EPA, REACH)"
formulation,change_management,formula_change_request,request_number,request_number,Formula Change Request Number,STRING,,,,,transactional_data,"Human‑readable business identifier for the change request, used in communications and tracking.",Internal MOC Procedure
formulation,change_management,formula_change_request,request_timestamp,request_timestamp,Request Timestamp,TIMESTAMP,,,,,transactional_data,Date‑time when the change request was initially submitted.,Internal MOC Procedure
formulation,change_management,formula_change_request,risk_assessment_summary,risk_assessment_summary,Risk Assessment Summary,STRING,,,,,transactional_data,High‑level summary of identified risks and mitigations associated with the change.,Internal MOC Procedure
formulation,change_management,formula_change_request,substitution_approval_status,substitution_approval_status,Substitution Approval Status,STRING,,,,pending|approved|rejected,transactional_data,Overall approval status of the component substitution.,Internal MOC Procedure
formulation,change_management,formula_change_request,test_data_reference,test_data_reference,Test Data Reference,STRING,,,,,transactional_data,Link or identifier to laboratory test results supporting the substitution.,LabWare LIMS
formulation,change_management,formula_change_request,updated_timestamp,updated_timestamp,Record Update Timestamp,TIMESTAMP,,,,,transactional_data,System timestamp of the most recent modification to the record.,Internal MOC Procedure
formulation,change_management,formula_deviation,formula_deviation_id,formula_deviation_id,Formula Deviation ID,BIGINT,Y,,,,transactional_data,Unique surrogate key for each formula deviation record.,
formulation,change_management,formula_deviation,approved_by_employee_id,approved_by_employee_id,Approved By Employee Id (Foreign Key),BIGINT,,workforce.employee.employee_id,"confidential,pii",,transactional_data,Foreign key linking to workforce.employee. Business justification: Deviation records must capture the approving employee to close the loop on corrective actions and regulatory reporting.,Internal - LLM Generated Cross-Domain Link
formulation,change_management,formula_deviation,batch_record_id,batch_record_id,Batch ID,BIGINT,,production.batch_record.batch_record_id,,,transactional_data,Identifier of the production or trial batch where the deviation occurred.,
formulation,change_management,formula_deviation,capa_id,capa_id,CAPA ID,BIGINT,,quality.capa.capa_id,,,transactional_data,Link to the corrective and preventive action record associated with this deviation.,
formulation,change_management,formula_deviation,cost_center_id,cost_center_id,Cost Center Id (Foreign Key),BIGINT,,finance.cost_center.cost_center_id,,,transactional_data,Foreign key linking to finance.cost_center. Business justification: Quality deviation handling costs are charged to a cost center for quality cost tracking.,Internal - LLM Generated Cross-Domain Link
formulation,change_management,formula_deviation,formula_id,formula_id,Formula ID,BIGINT,,formulation.formula.formula_id,,,transactional_data,Reference to the approved formulation that the batch is based on.,
formulation,change_management,formula_deviation,material_master_id,material_master_id,Ingredient ID,BIGINT,,rawmaterial.material_master.material_master_id,,,transactional_data,Identifier of the specific ingredient that is affected by the deviation.,
formulation,change_management,formula_deviation,approval_timestamp,approval_timestamp,Approval Timestamp,TIMESTAMP,,,,,transactional_data,Date and time when the QA approval was recorded.,
formulation,change_management,formula_deviation,corrective_action_plan,corrective_action_plan,Corrective Action Plan,STRING,,,,,transactional_data,Planned steps to correct the immediate deviation.,
formulation,change_management,formula_deviation,created_timestamp,created_timestamp,Record Creation Timestamp,TIMESTAMP,,,,,transactional_data,Timestamp when the deviation record was first created in the system.,
formulation,change_management,formula_deviation,deviation_amount,deviation_amount,Deviation Amount,"DECIMAL(18,4)",,,,,transactional_data,Numeric difference between observed and expected values.,
formulation,change_management,formula_deviation,deviation_category,deviation_category,Deviation Category,STRING,,,,chemical|process|quality|safety,transactional_data,Domain area impacted by the deviation.,
formulation,change_management,formula_deviation,deviation_number,deviation_number,Deviation Number,STRING,,,,,transactional_data,Business identifier assigned to the deviation event for tracking and reference.,
formulation,change_management,formula_deviation,deviation_type,deviation_type,Deviation Type,STRING,,,,ingredient_substitution|ratio_out_of_spec|process_parameter_exceedance|equipment_malfunction|raw_material_variation,transactional_data,High‑level classification of why the formula deviated.,
formulation,change_management,formula_deviation,deviation_unit,deviation_unit,Deviation Unit of Measure,STRING,,,,,transactional_data,"Unit of measure for the deviation amount (e.g., kg, %, ppm).",
formulation,change_management,formula_deviation,disposition,disposition,Disposition Decision,STRING,,,,use_as_is|rework|reject|scrap|hold,transactional_data,Final decision on how the affected batch will be handled.,
formulation,change_management,formula_deviation,event_timestamp,event_timestamp,Deviation Event Timestamp,TIMESTAMP,,,,,transactional_data,Date and time when the deviation was observed on the shop floor or in the lab.,
formulation,change_management,formula_deviation,expected_value,expected_value,Expected Value,"DECIMAL(18,4)",,,,,transactional_data,"The value specified in the approved formula (e.g., weight, percent).",
formulation,change_management,formula_deviation,formula_deviation_status,formula_deviation_status,Deviation Status,STRING,,,,open|investigating|closed|rejected|approved,transactional_data,Current lifecycle status of the deviation record.,
formulation,change_management,formula_deviation,impact_assessment,impact_assessment,Impact Assessment,STRING,,,,,transactional_data,"Narrative assessment of the deviation's impact on product quality, safety, and compliance.",
formulation,change_management,formula_deviation,magnitude_percent,magnitude_percent,Deviation Magnitude Percent,"DECIMAL(5,2)",,,,,transactional_data,Percentage representation of the deviation relative to the expected value.,
formulation,change_management,formula_deviation,notes,notes,Notes,STRING,,,,,transactional_data,Additional free‑form comments or observations related to the deviation.,
formulation,change_management,formula_deviation,observed_value,observed_value,Observed Value,"DECIMAL(18,4)",,,,,transactional_data,The actual measured value recorded during production.,
formulation,change_management,formula_deviation,preventive_action_plan,preventive_action_plan,Preventive Action Plan,STRING,,,,,transactional_data,Planned steps to prevent recurrence of similar deviations.,
formulation,change_management,formula_deviation,qa_approval_flag,qa_approval_flag,QA Approval Flag,BOOLEAN,,,,,transactional_data,Indicates whether Quality Assurance has approved the deviation handling.,
formulation,change_management,formula_deviation,root_cause_classification,root_cause_classification,Root Cause Classification,STRING,,,,human_error|equipment_failure|material_issue|method_issue|environmental|unknown,transactional_data,Broad category describing the underlying cause of the deviation.,
formulation,change_management,formula_deviation,root_cause_detail,root_cause_detail,Root Cause Detail,STRING,,,,,transactional_data,Free‑text description of the specific root cause identified.,
formulation,change_management,formula_deviation,severity_level,severity_level,Severity Level,STRING,,,,critical|high|medium|low|informational,transactional_data,Risk rating assigned to the deviation based on impact and likelihood.,
formulation,change_management,formula_deviation,updated_timestamp,updated_timestamp,Record Update Timestamp,TIMESTAMP,,,,,transactional_data,Timestamp of the most recent modification to the deviation record.,
formulation,change_management,formula_substitution,formula_substitution_id,formula_substitution_id,Formula Substitution Identifier (FSI),BIGINT,Y,,,,transactional_data,Unique system-generated identifier for the formula substitution record.,
formulation,change_management,formula_substitution,approved_by_employee_id,approved_by_employee_id,Approved By Employee Id (Foreign Key),BIGINT,,workforce.employee.employee_id,"confidential,pii",,transactional_data,"Foreign key linking to workforce.employee. Business justification: Substitution approvals are tied to a qualified employee to ensure safety, compliance, and cost‑impact analysis.",Internal - LLM Generated Cross-Domain Link
formulation,change_management,formula_substitution,cost_center_id,cost_center_id,Cost Center Id (Foreign Key),BIGINT,,finance.cost_center.cost_center_id,,,transactional_data,Foreign key linking to finance.cost_center. Business justification: Substitution cost‑savings and impact are allocated to a cost center for financial analysis.,Internal - LLM Generated Cross-Domain Link
formulation,change_management,formula_substitution,primary_formula_recipe_line_item_id,primary_formula_recipe_line_item_id,Original Component Identifier (OCI),BIGINT,,formulation.recipe_line_item.recipe_line_item_id,,,transactional_data,Identifier of the component being replaced.,SAP S/4HANA MM Material Master
formulation,change_management,formula_substitution,affected_formula_version_ids,affected_formula_version_ids,Affected Formula Version IDs (AFVI),STRING,,,,,transactional_data,Comma‑separated list of formula version identifiers impacted by this substitution.,Formulation Version Control
formulation,change_management,formula_substitution,approval_date,approval_date,Approval Date (AD),DATE,,,,,transactional_data,Date when the substitution was formally approved.,Formulation Change Management SOP
formulation,change_management,formula_substitution,change_control_number,change_control_number,Change Control Number (CCN),STRING,,,,,transactional_data,Reference number linking the substitution to a Management of Change (MOC) record.,MOC Process
formulation,change_management,formula_substitution,cost_savings_estimate,cost_savings_estimate,Cost Savings Estimate (CSE),"DECIMAL(12,2)",,,,,transactional_data,Estimated monetary savings per batch resulting from the substitution.,Finance Costing Model
formulation,change_management,formula_substitution,created_timestamp,created_timestamp,Record Creation Timestamp (RCT),TIMESTAMP,,,,,transactional_data,Timestamp when the substitution record was created in the system.,Data Governance Policy
formulation,change_management,formula_substitution,effective_date,effective_date,Effective Date (ED),DATE,,,,,transactional_data,Date from which the substitution may be applied in production.,Formulation Change Management SOP
formulation,change_management,formula_substitution,environmental_impact_score,environmental_impact_score,Environmental Impact Score (EIS),"DECIMAL(5,2)",,,,,transactional_data,Score (0‑100) indicating the environmental benefit or risk of the substitution.,EHS Impact Assessment
formulation,change_management,formula_substitution,equivalency_assessment,equivalency_assessment,Equivalency Assessment Summary (EAS),STRING,,,,,transactional_data,Summary of the technical assessment confirming equivalence.,Equivalency Assessment Procedure
formulation,change_management,formula_substitution,equivalency_score,equivalency_score,Equivalency Score (ES),"DECIMAL(5,2)",,,,,transactional_data,Numeric score (0‑100) representing the technical equivalence of the substitute component.,Equivalency Assessment Procedure
formulation,change_management,formula_substitution,expiry_date,expiry_date,Expiry Date (EXD),DATE,,,,,transactional_data,Date after which the substitution is no longer valid.,Formulation Change Management SOP
formulation,change_management,formula_substitution,formula_substitution_status,formula_substitution_status,Substitution Status (SS),STRING,,,,pending|approved|rejected|revoked,transactional_data,Current lifecycle status of the substitution record.,Formulation Change Management SOP
formulation,change_management,formula_substitution,hazard_classification_change,hazard_classification_change,Hazard Classification Change (HCC),STRING,,,,none|increase|decrease,transactional_data,Indicates if the substitution changes the overall hazard classification.,GHS Classification Guidelines
formulation,change_management,formula_substitution,notes,notes,Notes (N),STRING,,,,,transactional_data,Free‑form comments or observations related to the substitution.,Formulation Change Management SOP
formulation,change_management,formula_substitution,rationale,rationale,Substitution Rationale (SR),STRING,,,,,transactional_data,"Business reason for performing the substitution (e.g., supply shortage, cost reduction).",Formulation Change Management SOP
formulation,change_management,formula_substitution,regulatory_impact_flag,regulatory_impact_flag,Regulatory Impact Flag (RIF),BOOLEAN,,,,,transactional_data,Indicates whether the substitution triggers regulatory review.,EPA / REACH Compliance Checklist
formulation,change_management,formula_substitution,substitution_category,substitution_category,Substitution Category (SCAT),STRING,,,,cost_reduction|supply_shortage|regulatory|performance|other,transactional_data,Classification of the substitution driver.,"Regulatory Guidance (EPA, REACH)"
formulation,change_management,formula_substitution,substitution_code,substitution_code,Substitution Code (SC),STRING,,,,,transactional_data,Business code used to reference the substitution in processes and documentation.,Formulation Change Management SOP
formulation,change_management,formula_substitution,substitution_name,substitution_name,Substitution Name (SN),STRING,,,,,transactional_data,Human‑readable name describing the substitution.,Formulation Change Management SOP
formulation,change_management,formula_substitution,test_report_reference,test_report_reference,Test Report Identifier (TRI),BIGINT,,,,,transactional_data,Reference to the laboratory test report supporting the substitution.,LabWare LIMS
formulation,change_management,formula_substitution,updated_timestamp,updated_timestamp,Record Update Timestamp (RUT),TIMESTAMP,,,,,transactional_data,Timestamp of the most recent update to the substitution record.,Data Governance Policy
formulation,change_management,formula_substitution,validation_test_date,validation_test_date,Validation Test Date (VTD),DATE,,,,,transactional_data,Date when the validation test was performed.,Quality Management SOP
formulation,change_management,formula_substitution,validation_test_result,validation_test_result,Validation Test Result (VTR),STRING,,,,pass|fail|conditional,transactional_data,Result of the validation testing performed on the substituted formulation.,Quality Management SOP
formulation,change_management,moc_approval,moc_approval_id,moc_approval_id,Management of Change Approval ID,BIGINT,Y,,,,transactional_data,System-generated unique identifier for the MOC approval record.,
formulation,change_management,moc_approval,employee_id,employee_id,Approver Employee ID,BIGINT,,workforce.employee.employee_id,"confidential,pii",,transactional_data,Unique identifier of the employee who performed the approval.,
formulation,change_management,moc_approval,management_of_change_id,management_of_change_id,Management of Change Request ID,BIGINT,,ehs.management_of_change.management_of_change_id,,,transactional_data,Identifier of the MOC request to which this approval belongs.,
formulation,change_management,moc_approval,approval_deadline,approval_deadline,Approval Deadline Date,DATE,,,,,transactional_data,Date by which the approval must be completed to keep the MOC schedule on track.,
formulation,change_management,moc_approval,approval_sequence,approval_sequence,Approval Sequence Number,INT,,,,,transactional_data,Ordinal position of this approval step within the overall MOC workflow.,
formulation,change_management,moc_approval,approver_role,approver_role,Approver Role,STRING,,,,R&D|QA|EHS|Regulatory|Operations,transactional_data,Functional role of the approver within the organization.,
formulation,change_management,moc_approval,comments,comments,Approval Comments,STRING,,,,,transactional_data,Free‑text comments provided by the approver.,
formulation,change_management,moc_approval,condition_notes,condition_notes,Conditional Approval Notes,STRING,,,,,transactional_data,Additional conditions or actions required when the decision is 'conditionally_approved'.,
formulation,change_management,moc_approval,created_timestamp,created_timestamp,Record Creation Timestamp,TIMESTAMP,,,,,transactional_data,Date and time when the approval record was first created in the system.,
formulation,change_management,moc_approval,decision,decision,Approval Decision,STRING,,,,approved|rejected|conditionally_approved,transactional_data,Outcome of the approval step.,
formulation,change_management,moc_approval,decision_timestamp,decision_timestamp,Decision Timestamp,TIMESTAMP,,,,,transactional_data,Date and time when the approval decision was recorded.,
formulation,change_management,moc_approval,digital_signature_reference,digital_signature_reference,Digital Signature Identifier,STRING,,,,,transactional_data,Reference to the stored digital signature for this approval.,
formulation,change_management,moc_approval,is_final_approval,is_final_approval,Final Approval Indicator,BOOLEAN,,,,,transactional_data,True if this step represents the final approval required for the MOC request.,
formulation,change_management,moc_approval,moc_approval_status,moc_approval_status,Approval Record Status,STRING,,,,pending|in_progress|completed|closed,transactional_data,Current lifecycle status of this approval record.,
formulation,change_management,moc_approval,reason_for_rejection,reason_for_rejection,Rejection Reason,STRING,,,,,transactional_data,Explanation provided when the decision is 'rejected'.,
formulation,change_management,moc_approval,related_document_reference,related_document_reference,Related Document ID,BIGINT,,,,,transactional_data,"Identifier of supporting documentation attached to the approval (e.g., risk assessment, test report).",
formulation,change_management,moc_approval,signature_timestamp,signature_timestamp,Signature Timestamp,TIMESTAMP,,,,,transactional_data,Date and time when the digital signature was captured.,
formulation,change_management,moc_approval,updated_timestamp,updated_timestamp,Record Update Timestamp,TIMESTAMP,,,,,transactional_data,Date and time of the most recent modification to the approval record.,
formulation,change_management,scale_up_record,scale_up_record_id,scale_up_record_id,Scale‑Up Record Identifier,BIGINT,Y,,,,transactional_data,System‑generated unique identifier for the scale‑up record.,
formulation,change_management,scale_up_record,account_id,account_id,Account Id (Foreign Key),BIGINT,,customer.account.account_id,,,transactional_data,"Foreign key linking to customer.account. Business justification: CUSTOMER‑DRIVEN SCALE‑UP: Captures which customer commissioned a scale‑up, supporting project costing and invoicing.",Internal - LLM Generated Cross-Domain Link
formulation,change_management,scale_up_record,approved_by_employee_id,approved_by_employee_id,Approved By Employee Id (Foreign Key),BIGINT,,workforce.employee.employee_id,"confidential,pii",,transactional_data,"Foreign key linking to workforce.employee. Business justification: Scale‑up studies require an employee sign‑off to validate data before pilot production, per internal SOPs.",Internal - LLM Generated Cross-Domain Link
formulation,change_management,scale_up_record,cost_center_id,cost_center_id,Cost Center Id (Foreign Key),BIGINT,,finance.cost_center.cost_center_id,,,transactional_data,Foreign key linking to finance.cost_center. Business justification: Scale‑up projects are capital‑budgeted; costs must be allocated to a cost center for CAPEX planning.,Internal - LLM Generated Cross-Domain Link
formulation,change_management,scale_up_record,formula_id,formula_id,Formulation Identifier,BIGINT,,formulation.formula.formula_id,,,transactional_data,Reference to the master formulation that is being scaled up.,
formulation,change_management,scale_up_record,formulation_process_simulation_id,formulation_process_simulation_id,Simulation Model Identifier,BIGINT,,formulation.formulation_process_simulation.formulation_process_simulation_id,,,transactional_data,Reference to the Aspen HYSYS or other simulation model used for the scale‑up.,
formulation,change_management,scale_up_record,profit_center_id,profit_center_id,Profit Center Id (Foreign Key),BIGINT,,finance.profit_center.profit_center_id,,,transactional_data,Foreign key linking to finance.profit_center. Business justification: Capital project profit center requires scale‑up cost linkage for ROI calculation.,Internal - LLM Generated Cross-Domain Link
formulation,change_management,scale_up_record,research_trial_batch_id,research_trial_batch_id,Research Trial Batch Id (Foreign Key),BIGINT,,research.trial_batch.trial_batch_id,,,transactional_data,Foreign key linking to research.trial_batch. Business justification: Scale‑up Planning uses data from R&D trial batch; linking enables comparison of pilot results with scale‑up performance.,Internal - LLM Generated Cross-Domain Link
formulation,change_management,scale_up_record,approval_status,approval_status,Scale‑Up Approval Status,STRING,,,,pending|approved|rejected,transactional_data,Result of the formal scale‑up approval workflow.,
formulation,change_management,scale_up_record,approval_timestamp,approval_timestamp,Approval Timestamp,TIMESTAMP,,,,,transactional_data,Date and time when the scale‑up record received approval.,
formulation,change_management,scale_up_record,batch_size_kg,batch_size_kg,Batch Size (kg),"DECIMAL(12,3)",,,,,transactional_data,Target batch mass for the scale‑up run expressed in kilograms.,
formulation,change_management,scale_up_record,comments,comments,General Comments,STRING,,,,,transactional_data,Additional free‑form remarks related to the scale‑up.,
formulation,change_management,scale_up_record,created_by_user,created_by_user,Record Created By User,STRING,,,,,transactional_data,User identifier who initially created the scale‑up record.,
formulation,change_management,scale_up_record,deviation_notes,deviation_notes,Scale‑Up Deviation Notes,STRING,,,,,transactional_data,Free‑text description of any deviations observed during scale‑up.,
formulation,change_management,scale_up_record,energy_balance_mj,energy_balance_mj,Energy Balance (MJ),"DECIMAL(12,2)",,,,,transactional_data,"Total energy consumption or balance for the simulated scale‑up run, expressed in megajoules.",
formulation,change_management,scale_up_record,last_modified_by_user,last_modified_by_user,Record Last Modified By User,STRING,,,,,transactional_data,User identifier who last updated the scale‑up record.,
formulation,change_management,scale_up_record,phase_equilibrium_status,phase_equilibrium_status,Phase Equilibrium Status,STRING,,,,stable|unstable|not_applicable,transactional_data,"Result of phase‑equilibrium analysis for the scale‑up (stable, unstable, or not applicable).",
formulation,change_management,scale_up_record,record_created_timestamp,record_created_timestamp,Record Creation Timestamp,TIMESTAMP,,,,,transactional_data,Timestamp when the scale‑up record was first created in the system.,
formulation,change_management,scale_up_record,record_updated_timestamp,record_updated_timestamp,Record Update Timestamp,TIMESTAMP,,,,,transactional_data,Timestamp of the most recent modification to the scale‑up record.,
formulation,change_management,scale_up_record,scale_factor,scale_factor,Scale Factor,"DECIMAL(10,4)",,,,,transactional_data,Multiplier applied to the laboratory batch size to reach the target scale.,
formulation,change_management,scale_up_record,scale_up_number,scale_up_number,Scale‑Up Record Number,STRING,,,,,transactional_data,Business‑visible identifier assigned to the scale‑up event.,
formulation,change_management,scale_up_record,scale_up_record_status,scale_up_record_status,Scale‑Up Status,STRING,,,,pending|approved|rejected|in_review,transactional_data,Current lifecycle status of the scale‑up record.,
formulation,change_management,scale_up_record,scale_up_timestamp,scale_up_timestamp,Scale‑Up Event Timestamp,TIMESTAMP,,,,,transactional_data,Date and time when the scale‑up transition was executed.,
formulation,change_management,scale_up_record,simulation_conversion_rate_percent,simulation_conversion_rate_percent,Simulated Conversion Rate (%),"DECIMAL(5,2)",,,,,transactional_data,Predicted conversion rate from reactants to product in the simulation.,
formulation,change_management,scale_up_record,simulation_type,simulation_type,Simulation Type,STRING,,,,steady_state|dynamic,transactional_data,Classification of the simulation (steady‑state or dynamic).,
formulation,change_management,scale_up_record,simulation_yield_prediction_percent,simulation_yield_prediction_percent,Simulated Yield Prediction (%),"DECIMAL(5,2)",,,,,transactional_data,Yield percentage predicted by the simulation model.,
formulation,change_management,scale_up_record,source_formula_version,source_formula_version,Source Formula Version,STRING,,,,,transactional_data,Version label of the original laboratory‑scale formula.,
formulation,change_management,scale_up_record,target_scale,target_scale,Target Scale Level,STRING,,,,lab|pilot|commercial,transactional_data,"Intended production scale for the formulation (lab, pilot, or commercial).",
formulation,change_management,scale_up_record,validated_against_actual,validated_against_actual,Validated Against Actual Flag,BOOLEAN,,,,,transactional_data,Indicates whether the simulation results have been validated with real production data.,
formulation,change_management,scale_up_record,validation_date,validation_date,Validation Date,DATE,,,,,transactional_data,Date on which the simulation was compared to actual production results.,
formulation,change_management,scale_up_record,validation_notes,validation_notes,Validation Notes,STRING,,,,,transactional_data,Comments on the outcome of the validation exercise.,
formulation,change_management,scale_up_record,yield_percent,yield_percent,Observed Yield Percentage,"DECIMAL(5,2)",,,,,transactional_data,"Actual product yield achieved at the target scale, expressed as a percent of theoretical maximum.",
formulation,change_management,validation_batch,validation_batch_id,validation_batch_id,Validation Batch Identifier,BIGINT,Y,,,,transactional_data,System-generated unique identifier for the validation batch record.,SAP PP Batch Management
formulation,change_management,validation_batch,cost_center_id,cost_center_id,Cost Center Id (Foreign Key),BIGINT,,finance.cost_center.cost_center_id,,,transactional_data,Foreign key linking to finance.cost_center. Business justification: R&D validation batch expenses are charged to a cost center for spend tracking and variance reporting.,Internal - LLM Generated Cross-Domain Link
formulation,change_management,validation_batch,employee_id,employee_id,Operator Identifier,BIGINT,,workforce.employee.employee_id,"confidential,pii",,transactional_data,Identifier of the operator who executed the batch.,SAP HR Employee Master
formulation,change_management,validation_batch,equipment_id,equipment_id,Equipment Identifier,BIGINT,,maintenance.equipment.equipment_id,,,transactional_data,Identifier of the equipment or production line used for the batch.,SAP PP Equipment Master
formulation,change_management,validation_batch,formula_change_request_id,formula_change_request_id,Change Control Identifier,BIGINT,,formulation.formula_change_request.formula_change_request_id,,,transactional_data,Identifier of the change control record associated with this batch.,Change Management
formulation,change_management,validation_batch,formula_version_id,formula_version_id,Formula Version Identifier,BIGINT,,formulation.formula_version.formula_version_id,,,transactional_data,Identifier of the specific formula version being validated.,SAP PP Formula Management
formulation,change_management,validation_batch,inspection_lot_id,inspection_lot_id,Inspection Lot Id (Foreign Key),BIGINT,,quality.inspection_lot.inspection_lot_id,,,transactional_data,Foreign key linking to quality.inspection_lot. Business justification: Validation batches are inspected; linking to the inspection lot enables traceability of validation outcomes.,Internal - LLM Generated Cross-Domain Link
formulation,change_management,validation_batch,profit_center_id,profit_center_id,Profit Center Id (Foreign Key),BIGINT,,finance.profit_center.profit_center_id,,,transactional_data,Foreign key linking to finance.profit_center. Business justification: R&D profit center reporting needs validation batch linkage for revenue attribution.,Internal - LLM Generated Cross-Domain Link
formulation,change_management,validation_batch,site_id,site_id,Site Id (Foreign Key),BIGINT,,customer.site.site_id,,,transactional_data,Foreign key linking to customer.site. Business justification: BATCH VALIDATION AT CUSTOMER SITE: Required for regulatory audit trails showing where validation batches were executed for a client.,Internal - LLM Generated Cross-Domain Link
formulation,change_management,validation_batch,actual_pressure_bar,actual_pressure_bar,Actual Pressure (bar),"DECIMAL(6,2)",,,,,transactional_data,Measured average pressure during processing in bar.,Process Control System
formulation,change_management,validation_batch,actual_temperature_c,actual_temperature_c,Actual Temperature (°C),"DECIMAL(6,2)",,,,,transactional_data,Measured average temperature during processing in degrees Celsius.,Process Control System
formulation,change_management,validation_batch,actual_yield_percent,actual_yield_percent,Actual Yield (%),"DECIMAL(5,2)",,,,,transactional_data,Actual yield achieved expressed as a percentage of theoretical maximum.,SAP QM Quality Management
