domain,subdomain,product,attribute,column_name,business_glossary_term,type,is_primary_key,foreign_key_to,tags,value_regex,data_type,description,reference
clinical,clinical_documentation,diagnosis,diagnosis_date,diagnosis_date,Diagnosis Recorded Date,DATE,,,"restricted,pii_health",,transactional_data,The date on which the diagnosis was formally documented in the EHR by the clinician. Distinct from onset date (when the condition began) and encounter date. Used as the principal business event date for this transaction record.,HL7 FHIR R4 Condition.recordedDate; Epic ClinDoc Diagnosis Entry Date
clinical,clinical_documentation,diagnosis,diagnosis_rank,diagnosis_rank,Diagnosis Rank,INT,,,"restricted,pii_health",,transactional_data,"Numeric sequence indicating the ordering of diagnoses within an encounter (1 = principal, 2 = first secondary, etc.). Used for UB-04 claim form sequencing, DRG optimization, and CDI prioritization.",UB-04 FL 67–67Q; CMS ICD-10-CM Official Guidelines; UHDDS Reporting Guidelines
clinical,clinical_documentation,diagnosis,diagnosis_type,diagnosis_type,Diagnosis Type,STRING,,,"restricted,pii_health",principal|secondary|admitting|discharge|working|chronic_problem_list,transactional_data,Classifies the role of this diagnosis within the encounter or problem list context. Principal diagnosis drives DRG assignment; admitting diagnosis reflects the reason for admission; secondary diagnoses capture comorbidities and complications. [ENUM-REF-CANDIDATE: principal|secondary|admitting|discharge|working|chronic_problem_list — promote to reference product],CMS ICD-10-CM Official Guidelines Section II; UB-04 FL 67; UHDDS Definitions
clinical,clinical_documentation,diagnosis,discharge_diagnosis_flag,discharge_diagnosis_flag,Discharge Diagnosis Flag,BOOLEAN,,,"restricted,pii_health",,transactional_data,"Indicates whether this diagnosis was finalized as a discharge diagnosis at the conclusion of the inpatient encounter. Discharge diagnoses are used for final DRG assignment, claim submission, and discharge summary documentation.",CMS ICD-10-CM Official Guidelines Section II; UB-04 Billing Guidelines; Joint Commission RC.02.01.01
clinical,clinical_documentation,diagnosis,drg_relevant_flag,drg_relevant_flag,Diagnosis-Related Group (DRG) Relevant Flag,BOOLEAN,,,,,transactional_data,Indicates whether this diagnosis contributes to the DRG assignment for the associated inpatient encounter. Used by the 3M grouper and revenue cycle teams to identify diagnoses that impact reimbursement.,CMS MS-DRG Definitions Manual; 3M Health Information Systems Grouper; 42 CFR §412
clinical,clinical_documentation,diagnosis,encounter_diagnosis_source,encounter_diagnosis_source,Diagnosis Entry Source,STRING,,,"restricted,pii_health",physician|cdi_specialist|coder|nurse|imported,transactional_data,"Identifies the role of the person who entered or assigned this diagnosis in the EHR. Supports CDI workflow analysis, coding quality audits, and provider attribution reporting.",AHIMA Coding Guidelines; ACDIS CDI Practice Standards; Epic ClinDoc Audit Trail
clinical,clinical_documentation,diagnosis,encounter_type,encounter_type,Encounter Type,STRING,,,,inpatient|outpatient|emergency|observation|telehealth,transactional_data,Classifies the type of encounter in which this diagnosis was documented. Inpatient diagnoses are subject to POA reporting and DRG grouping; outpatient diagnoses follow CMS-1500 coding guidelines. Denormalized from the encounter for direct diagnosis-level analytics.,CMS Place of Service Codes; UB-04 vs CMS-1500 Billing Guidelines; HL7 FHIR R4 Encounter.class
clinical,clinical_documentation,diagnosis,external_cause_code,external_cause_code,External Cause of Injury (ICD-10-CM) Code,STRING,,,,"^[VWX][0-9A-Z]{2,6}(\.[0-9A-Z]{1,4})?$|^Y[0-9A-Z]{2,6}(\.[0-9A-Z]{1,4})?$",transactional_data,"ICD-10-CM external cause code (V, W, X, Y codes) documenting the mechanism, intent, and place of occurrence for injury-related diagnoses. Required for trauma registries, workers compensation claims, and injury surveillance reporting.",ICD-10-CM Official Guidelines Chapter 20; CDC Injury Surveillance; OSHA Recordkeeping Requirements
clinical,clinical_documentation,diagnosis,hac_flag,hac_flag,Hospital-Acquired Condition (HAC) Flag,BOOLEAN,,,,,transactional_data,Indicates whether this diagnosis qualifies as a CMS-designated Hospital-Acquired Condition (HAC). HAC-flagged diagnoses that were not present on admission may trigger payment reductions under the HAC Reduction Program.,CMS HAC Reduction Program; 42 CFR §412.64; CMS-1500 and UB-04 Billing Guidelines
clinical,clinical_documentation,diagnosis,icd10_version,icd10_version,ICD-10-CM Fiscal Year Version,STRING,,,,^FY[0-9]{4}$,transactional_data,"The CMS fiscal year version of the ICD-10-CM code set used to assign this diagnosis code (e.g., FY2024). ICD-10-CM is updated annually; version tracking ensures accurate historical code interpretation and audit defense.",CMS ICD-10-CM Annual Updates; WHO ICD-10 Versioning; HIPAA Transaction Standards 45 CFR §162
clinical,clinical_documentation,diagnosis,last_updated_timestamp,last_updated_timestamp,Last Updated Timestamp,TIMESTAMP,,,,,transactional_data,"The date and time when this diagnosis record was most recently modified in the source EHR system. Used for incremental data loads, CDI amendment tracking, and audit compliance.",HIPAA 45 CFR §164.312(b) Audit Controls; Joint Commission RC.01.02.01
clinical,clinical_documentation,diagnosis,laterality,laterality,Diagnosis Laterality,STRING,,,,left|right|bilateral|unspecified,transactional_data,"Specifies the anatomical side affected by the diagnosis where applicable (e.g., left knee fracture, right breast mass). ICD-10-CM codes often encode laterality; this field provides an explicit queryable attribute for surgical scheduling and quality reporting.",ICD-10-CM Official Guidelines; Joint Commission Universal Protocol for Preventing Wrong-Site Surgery
clinical,clinical_documentation,diagnosis,mcc_flag,mcc_flag,Major Complication or Comorbidity (MCC) Flag,BOOLEAN,,,,,transactional_data,Indicates whether this diagnosis specifically qualifies as a Major Complication or Comorbidity (MCC) — the highest severity tier in CMS DRG grouping. Distinct from the general CC flag; MCC status drives the highest DRG weight tier.,CMS MS-DRG Definitions Manual; 3M Health Information Systems Grouper; CMS ICD-10-CM/PCS MS-DRG v41
clinical,clinical_documentation,diagnosis,mrn,mrn,Medical Record Number (MRN),STRING,,,"restricted,pii_identifier",,transactional_data,The facility-assigned Medical Record Number (MRN) for the patient associated with this diagnosis. Denormalized from the patient record to support direct clinical documentation queries without a join.,HIPAA 45 CFR §164.514; Joint Commission RC.02.01.01
clinical,clinical_documentation,diagnosis,note_text,note_text,Diagnosis Clinical Note,STRING,,,confidential,,transactional_data,"Free-text clinical note or comment associated with this diagnosis entry, as documented by the provider or CDI specialist. May include clinical rationale, specificity details, or query responses. Classified as confidential due to clinical content.",Joint Commission RC.02.01.01; HIPAA 45 CFR §164.514; HL7 FHIR R4 Condition.note
clinical,clinical_documentation,diagnosis,onset_date,onset_date,Diagnosis Onset Date,DATE,,,,,transactional_data,"The date on which the condition or diagnosis first began, as documented by the clinician. Used for chronic disease management, population health analytics, and longitudinal patient record construction.",HL7 FHIR R4 Condition.onset; Joint Commission Clinical Documentation Standards
clinical,clinical_documentation,diagnosis,present_on_admission,present_on_admission,Present on Admission (POA) Indicator,STRING,,,,Y|N|U|W|1,transactional_data,"CMS-required Present on Admission (POA) indicator for inpatient diagnoses. Y=present at admission, N=not present at admission, U=unknown, W=clinically undetermined, 1=unreported/not used. Affects hospital-acquired condition (HAC) payment adjustments and quality reporting.",CMS POA Reporting Guidelines; ICD-10-CM Official Guidelines Appendix I; 42 CFR §412.64
clinical,clinical_documentation,diagnosis,principal_diagnosis_flag,principal_diagnosis_flag,Principal Diagnosis Flag,BOOLEAN,,,"restricted,pii_health",,transactional_data,Indicates whether this diagnosis is designated as the principal diagnosis for the encounter (True). The principal diagnosis is the condition established after study to be chiefly responsible for the admission and drives DRG assignment.,CMS ICD-10-CM Official Guidelines Section II; UHDDS Principal Diagnosis Definition; UB-04 FL 67
clinical,clinical_documentation,diagnosis,problem_list_flag,problem_list_flag,Problem List Flag,BOOLEAN,,,,,transactional_data,Indicates whether this diagnosis is part of the patient's longitudinal problem list (True) or is encounter-specific only (False). Problem list diagnoses persist across encounters and drive chronic disease management workflows.,HL7 FHIR R4 Condition.category; Epic Problem List; Joint Commission RC.02.01.01
clinical,clinical_documentation,diagnosis,quality_measure_flag,quality_measure_flag,Quality Measure Flag,BOOLEAN,,,,,transactional_data,"Indicates whether this diagnosis is relevant to one or more quality measures (e.g., HEDIS, MIPS, VBP, TJC core measures). Used to identify patients for quality measure denominator and numerator attribution.",NCQA HEDIS Technical Specifications; CMS MIPS Quality Measures; TJC Core Measure Specifications
clinical,clinical_documentation,diagnosis,recorded_timestamp,recorded_timestamp,Diagnosis Recorded Timestamp,TIMESTAMP,,,,,transactional_data,"The precise date and time when this diagnosis record was first created in the source EHR system (Epic ClinDoc or Cerner PowerChart). Supports audit trails, CDI workflow timing, and data lineage.",HL7 FHIR R4 Condition.recordedDate; HIPAA 45 CFR §164.312(b) Audit Controls
clinical,clinical_documentation,diagnosis,resolution_date,resolution_date,Diagnosis Resolution Date,DATE,,,,,transactional_data,"The date on which the condition was resolved, cured, or no longer clinically active. Null for ongoing or chronic conditions. Used to calculate episode duration and support transitions of care.",HL7 FHIR R4 Condition.abatement; CMS Chronic Condition Warehouse Definitions
clinical,clinical_documentation,diagnosis,sdoh_flag,sdoh_flag,Social Determinants of Health (SDOH) Flag,BOOLEAN,,,,,transactional_data,"Indicates whether this diagnosis is classified as a Social Determinants of Health (SDOH) condition (Z55–Z65 ICD-10-CM Z-codes). Used for population health management, care coordination, and CMS SDOH reporting initiatives.",CMS SDOH Strategy; ICD-10-CM Z55-Z65 Codes; NCQA HEDIS SDOH Measures
clinical,clinical_documentation,diagnosis,severity,severity,Diagnosis Severity,STRING,,,,mild|moderate|severe|critical,transactional_data,"Clinical severity level of the diagnosis as documented by the provider. Drives care intensity decisions, DRG complexity, and quality measure stratification. Aligns with SNOMED CT severity qualifiers.",SNOMED CT Severity Qualifier; CMS Case Mix Index (CMI) Methodology; AHRQ Quality Indicators
clinical,clinical_documentation,diagnosis,source_system,source_system,Source System,STRING,,,,Epic_ClinDoc|Cerner_PowerChart|MEDITECH_Expanse|Manual_Entry,transactional_data,"Identifies the originating EHR or clinical information system from which this diagnosis record was sourced. Supports data lineage, reconciliation across systems, and HIE interoperability.",ONC 21st Century Cures Act; HL7 FHIR R4 Provenance Resource
clinical,clinical_documentation,diagnosis,source_system_diagnosis_code,source_system_diagnosis_code,Source System Diagnosis ID,STRING,,,"restricted,pii_health",,transactional_data,"The native identifier for this diagnosis record in the originating source system (e.g., Epic diagnosis ID, Cerner diagnosis ID). Enables bidirectional traceability between the lakehouse and the operational EHR.",HL7 FHIR R4 Condition.identifier; ONC Interoperability Standards
clinical,clinical_documentation,diagnosis,verification_status,verification_status,Verification Status,STRING,,,,confirmed|provisional|differential|refuted|entered_in_error,transactional_data,Indicates the degree of clinical certainty for this diagnosis. Confirmed diagnoses are used for billing and DRG assignment; provisional and differential diagnoses support CDI workflows and clinical decision-making. Maps to Epic ClinDoc diagnosis certainty and Cerner PowerChart diagnosis qualifier.,HL7 FHIR R4 Condition.verificationStatus; CMS ICD-10-CM Official Guidelines Section III
clinical,clinical_documentation,immunization,immunization_id,immunization_id,Immunization ID,BIGINT,Y,,,,transactional_data,Unique surrogate identifier for each immunization administration record in the lakehouse silver layer. Primary key for this data product.,HL7 FHIR R4 Immunization Resource
clinical,clinical_documentation,immunization,care_site_id,care_site_id,Facility ID,BIGINT,,facility.care_site.care_site_id,,,transactional_data,Reference to the facility or clinic location where the immunization was administered. Supports public health reporting by site.,HL7 FHIR R4 Immunization.location; CMS Facility Certification
clinical,clinical_documentation,immunization,claim_id,claim_id,Claim Id (Foreign Key),BIGINT,,claim.claim.claim_id,,,transactional_data,"Foreign key linking to claim.claim. Business justification: Immunizations are billable services that generate claims with CPT/CVX codes. Revenue cycle requires linking immunization event to claim for charge capture validation, VFC program billing, and reimburs",Internal - LLM Generated Cross-Domain Link
clinical,clinical_documentation,immunization,clinical_order_id,clinical_order_id,Immunization Clinical Order Id (Foreign Key),BIGINT,,order.clinical_order.clinical_order_id,,,transactional_data,"Foreign key linking to order.clinical_order. Business justification: Immunizations fulfill vaccine orders. Real workflow: provider orders flu vaccine, nurse administers. Essential for vaccine order-to-administration tracking, VFC program compliance, immunization regist",Internal - LLM Generated Cross-Domain Link
clinical,clinical_documentation,immunization,cpt_code_id,cpt_code_id,Cpt Code Id (Foreign Key),BIGINT,,reference.cpt_code.cpt_code_id,,,transactional_data,"Foreign key linking to reference.cpt_code. Business justification: Immunization billing for vaccine administration charges, counseling services, and combination vaccine coding. Revenue cycle teams use CPT codes for vaccine administration to generate accurate claims a",Internal - LLM Generated Cross-Domain Link
clinical,clinical_documentation,immunization,dispense_event_id,dispense_event_id,Dispense Event Id (Foreign Key),BIGINT,,pharmacy.dispense_event.dispense_event_id,,,transactional_data,"Foreign key linking to pharmacy.dispense_event. Business justification: Vaccine administration requires pharmacy dispensing of the vaccine dose. VFC (Vaccines for Children) program billing, vaccine inventory management, and lot number traceability for recall management re",Internal - LLM Generated Cross-Domain Link
clinical,clinical_documentation,immunization,goods_receipt_id,goods_receipt_id,Goods Receipt Id (Foreign Key),BIGINT,,supply.goods_receipt.goods_receipt_id,,,transactional_data,"Foreign key linking to supply.goods_receipt. Business justification: VAERS adverse event reporting and vaccine recall management require tracing an administered vaccine to its specific goods receipt (lot number, expiration date, manufacturer). immunization.lot_number i",Internal - LLM Generated Cross-Domain Link
clinical,clinical_documentation,immunization,health_plan_id,health_plan_id,Health Plan Id (Foreign Key),BIGINT,,insurance.health_plan.health_plan_id,"restricted,pii",,transactional_data,"Foreign key linking to insurance.health_plan. Business justification: Immunization coverage and HEDIS quality reporting: immunizations are covered under specific health plan benefits (VFC program, preventive care). Health plan linkage is required for HEDIS immunization ",Internal - LLM Generated Cross-Domain Link
clinical,clinical_documentation,immunization,immunization_clinician_id,immunization_clinician_id,Administering Provider ID,BIGINT,,provider.clinician.clinician_id,,,transactional_data,Reference to the clinician or provider who administered the vaccine. Corresponds to the National Provider Identifier (NPI)-registered provider.,HL7 FHIR R4 Immunization.performer; CMS NPI Registry
clinical,clinical_documentation,immunization,immunization_ordering_provider_clinician_id,immunization_ordering_provider_clinician_id,Ordering Provider ID,BIGINT,,provider.clinician.clinician_id,,,transactional_data,"Reference to the provider who ordered or authorized the immunization, which may differ from the administering provider. Supports Computerized Physician Order Entry (CPOE) traceability.",HL7 FHIR R4 Immunization.performer; Epic CPOE Orders
clinical,clinical_documentation,immunization,inventory_location_id,inventory_location_id,Inventory Location Id (Foreign Key),BIGINT,,supply.inventory_location.inventory_location_id,,,transactional_data,Foreign key linking to supply.inventory_location. Business justification: Cold chain compliance and VFC program management require knowing which inventory location (refrigerator/freezer unit) a vaccine was drawn from. Regulatory audits and temperature excursion investigatio,Internal - LLM Generated Cross-Domain Link
clinical,clinical_documentation,immunization,inventory_transaction_id,inventory_transaction_id,Inventory Transaction Id (Foreign Key),BIGINT,,supply.inventory_transaction.inventory_transaction_id,,,transactional_data,Foreign key linking to supply.inventory_transaction. Business justification: Vaccine inventory depletion tracking and cold chain compliance require linking each immunization administration to the specific inventory transaction that decremented stock. Supports real-time invento,Internal - LLM Generated Cross-Domain Link
clinical,clinical_documentation,immunization,material_master_id,material_master_id,Material Master Id (Foreign Key),BIGINT,,supply.material_master.material_master_id,,,transactional_data,"Foreign key linking to supply.material_master. Business justification: Vaccines are inventory items with lot tracking, expiration management, and recall requirements. Enables vaccine inventory management, VFC program compliance, and immunization registry reporting. Remov",Internal - LLM Generated Cross-Domain Link
clinical,clinical_documentation,immunization,mpi_record_id,mpi_record_id,Patient ID,BIGINT,,patient.mpi_record.mpi_record_id,"restricted,pii_identifier",,transactional_data,Reference to the patient who received the immunization. Links to the Master Patient Index (MPI) patient record.,HL7 FHIR R4 Immunization.patient; HIPAA 45 CFR §164.514
clinical,clinical_documentation,immunization,ndc_drug_id,ndc_drug_id,Ndc Code Id (Foreign Key),BIGINT,,reference.ndc_drug.ndc_drug_id,,,transactional_data,"Foreign key linking to reference.ndc_drug. Business justification: Vaccine product identification for inventory management, lot tracking, recall management, and VFC program compliance. Pharmacy and immunization registries use NDC codes to track specific vaccine produ",Internal - LLM Generated Cross-Domain Link
clinical,clinical_documentation,immunization,primary_care_physician_clinician_id,primary_care_physician_clinician_id,Primary Care Physician (PCP) ID,BIGINT,,provider.clinician.clinician_id,,,transactional_data,"Reference to the patient's Primary Care Physician (PCP) at the time of immunization. Supports care coordination, preventive care gap closure, and HEDIS reporting for immunization measures.",NCQA HEDIS Childhood Immunization Status (CIS); CMS Quality Reporting; HL7 FHIR R4 Patient.generalPractitioner
clinical,clinical_documentation,immunization,snomed_concept_id,snomed_concept_id,Snomed Concept Id (Foreign Key),BIGINT,,reference.snomed_concept.snomed_concept_id,,,transactional_data,"Foreign key linking to reference.snomed_concept. Business justification: Immunization information systems (IIS) and FHIR Immunization resources require SNOMED/CVX vaccine coding for CDC reporting, immunization registry submissions, and interoperability. immunization has CP",Internal - LLM Generated Cross-Domain Link
clinical,clinical_documentation,immunization,titer_test_result_id,titer_test_result_id,Titer Test Result Id (Foreign Key),BIGINT,,laboratory.test_result.test_result_id,,,transactional_data,"Foreign key linking to laboratory.test_result. Business justification: Post-vaccination titer testing (e.g., hepatitis B surface antibody titer, rubella IgG after MMR) confirms vaccination efficacy. Employee health programs, public health reporting, and vaccination serie",Internal - LLM Generated Cross-Domain Link
clinical,clinical_documentation,immunization,vaccine_drug_master_id,vaccine_drug_master_id,Vaccine Drug Master Id (Foreign Key),BIGINT,,pharmacy.drug_master.drug_master_id,,,transactional_data,"Foreign key linking to pharmacy.drug_master. Business justification: Immunizations are pharmaceutical products tracked in inventory and formulary systems. Vaccine administration requires drug master reference for lot tracking, expiration management, recall notification",Internal - LLM Generated Cross-Domain Link
clinical,clinical_documentation,immunization,visit_id,visit_id,Encounter ID,BIGINT,,encounter.visit.visit_id,,,transactional_data,Reference to the clinical encounter during which the immunization was administered. Supports linkage to Admit-Discharge-Transfer (ADT) and clinical encounter context.,HL7 FHIR R4 Immunization.encounter; Epic ClinDoc Encounter
clinical,clinical_documentation,immunization,administration_route_code,administration_route_code,Administration Route Code,STRING,,,,IM|SC|ID|PO|IN|IV,transactional_data,"The coded route by which the vaccine was administered (e.g., 'IM' for intramuscular, 'SC' for subcutaneous, 'PO' for oral, 'IN' for intranasal). Follows NCI Thesaurus / HL7 route of administration codes.",HL7 FHIR R4 Immunization.route; NCI Thesaurus Route of Administration; CDC IIS Standards
clinical,clinical_documentation,immunization,administration_site_code,administration_site_code,Administration Site Code,STRING,,,,,transactional_data,"Coded anatomical site where the vaccine was injected or administered (e.g., 'LA' for left arm deltoid, 'RT' for right thigh). Uses HL7 v2 or SNOMED CT body site codes. Required for adverse event documentation. [ENUM-REF-CANDIDATE: LA|RA|LT|RT|LG|RG|ABD|NASAL|ORAL — promote to reference product]",HL7 FHIR R4 Immunization.site; SNOMED CT Body Structure; CDC IIS Standards
clinical,clinical_documentation,immunization,administration_status,administration_status,Immunization Administration Status,STRING,,,,completed|entered-in-error|not-done,transactional_data,"Current lifecycle status of the immunization record indicating whether the vaccine was successfully administered, not given, or entered in error. Aligns with HL7 FHIR Immunization.status value set.",HL7 FHIR R4 Immunization.status; CDC IIS Standards
clinical,clinical_documentation,immunization,administration_timestamp,administration_timestamp,Immunization Administration Timestamp,TIMESTAMP,,,,,transactional_data,The exact date and time the vaccine was administered to the patient. This is the principal real-world event timestamp for the immunization record. Sourced from Epic or Cerner immunization module.,HL7 FHIR R4 Immunization.occurrenceDateTime; CDC Immunization Information System (IIS) Standards
clinical,clinical_documentation,immunization,clinical_note,clinical_note,Immunization Clinical Note,STRING,,,,,transactional_data,"Free-text clinical notes or comments documented by the administering provider regarding the immunization event, patient response, or special circumstances. Supports Clinical Documentation Improvement (CDI) workflows.",HL7 FHIR R4 Immunization.note; Epic ClinDoc; The Joint Commission (TJC) Medical Record Standards
clinical,clinical_documentation,immunization,consent_obtained,consent_obtained,Immunization Consent Obtained Flag,BOOLEAN,,,,,transactional_data,Indicates whether informed consent was obtained from the patient or legal guardian prior to vaccine administration. Supports NCVIA compliance and risk management documentation.,National Childhood Vaccine Injury Act (NCVIA); HIPAA 45 CFR §164.506; The Joint Commission (TJC) Patient Rights Standards
